outcome,feature,n,pearson_r,pearson_p,spearman_r,spearman_p,abs_pearson_r,dataset
outcome_binary,gratitude_early_mean,200,-0.1626,0.0214,-0.2252,0.0013,0.1626,emaad
outcome_binary,nervousness_buyer_minus_seller_mean,200,0.1622,0.0218,0.2065,0.0034,0.1622,emaad
outcome_binary,pride_delta,200,0.1622,0.0217,0.1074,0.1301,0.1622,emaad
outcome_binary,curiosity_delta,200,-0.1606,0.0231,-0.1817,0.01,0.1606,emaad
outcome_binary,approval_late_minus_early,200,-0.1603,0.0234,-0.159,0.0245,0.1603,emaad
outcome_binary,excitement_delta,200,0.1581,0.0253,0.1195,0.0919,0.1581,emaad
outcome_binary,nervousness_std,200,-0.156,0.0274,-0.3658,0.0,0.156,emaad
outcome_binary,gratitude_last,200,0.1552,0.0282,-0.0611,0.3898,0.1552,emaad
outcome_binary,surprise_early_mean,200,0.1501,0.0339,0.2806,0.0001,0.1501,emaad
outcome_binary,gratitude_mean,200,-0.149,0.0353,-0.1233,0.0819,0.149,emaad
outcome_binary,love_first,200,0.1486,0.0357,0.1289,0.069,0.1486,emaad
